,t,V,I,SOC
403,36841.37,3.699312,-1.32533,0.4932182244652766
404,36841.37,3.728299,-1.05841,0.4931252672916653
405,36842.38,3.728609,-1.05841,0.4931252672916653
406,36842.38,3.711402,-1.21652,0.4930510315902768
407,36843.42,3.710938,-1.21652,0.4930510315902768
408,36843.42,3.740544,-0.94308,0.49296317181249893
409,36844.43,3.741009,-0.94308,0.49296317181249893
410,36844.43,3.75527,-0.81194,0.49289702522916545
411,36845.45,3.75558,-0.81194,0.49289702522916545
412,36845.45,3.781777,-0.57199,0.492839512812499
413,36846.46,3.782397,-0.57106,0.492839512812499
414,36846.46,3.757285,-0.8045,0.49279945929861
415,36847.47,3.75713,-0.8045,0.49279945929861
416,36848.47,3.75713,-0.8045,0.4927430325624988
417,36849.46,3.75713,-0.80543,0.4926871645069432
418,36850.46,3.75713,-0.8045,0.49263179119444334
419,36851.48,3.75713,-0.80543,0.4925759231388878
420,36851.48,3.771701,-0.67057,0.49251887184722093
421,36852.5,3.772012,-0.66964,0.49251887184722093
422,36852.5,3.798828,-0.42132,0.49247143901388774
423,36853.52,3.799603,-0.42039,0.49247143901388774
424,36853.52,3.800533,-0.41202,0.4924416613888878
425,36854.53,3.800843,-0.41295,0.4924416613888878
426,36854.53,3.853702,0.07719,0.4924126975347211
427,36855.54,3.854787,0.07719,0.4924126975347211
428,36855.54,3.834945,-0.10789,0.4924181115555544
429,36856.56,3.835255,-0.10882,0.4924181115555544
430,36856.56,3.82208,-0.23158,0.49241040347222115
431,36857.58,3.822235,-0.23158,0.49241040347222115
432,36857.58,3.794798,-0.48735,0.4923939998888877
433,36858.58,3.794488,-0.48735,0.4923939998888877
434,36858.58,3.809214,-0.3497,0.49236015613888773
435,36859.61,3.809524,-0.34877,0.49236015613888773
436,36859.61,3.785032,-0.5785,0.4923352093958322
437,36860.63,3.784722,-0.5785,0.4923352093958322
438,36860.63,3.728609,-1.09933,0.49229423231249897
439,36861.64,3.727369,-1.10119,0.49229423231249897
440,36861.64,3.75496,-0.84263,0.4922169960694433
441,36862.67,3.75496,-0.84263,0.4922169960694433
442,36862.67,3.75496,-0.84077,0.4921567246180545
443,36863.7,3.754495,-0.84542,0.4921567246180545
444,36863.7,3.768136,-0.71894,0.49209625360416565
445,36864.73,3.768291,-0.71894,0.49209625360416565
446,36864.73,3.807664,-0.35156,0.4920448294236098
447,36865.75,3.808594,-0.35063,0.4920448294236098
448,36865.75,3.82363,-0.21019,0.49201999313194317
449,36866.77,3.82425,-0.20926,0.49201999313194317
450,36866.77,3.824715,-0.2074,0.4920051705486099
451,36867.78,3.825025,-0.2074,0.4920051705486099
452,36867.78,3.82611,-0.19624,0.4919906237430543
453,36868.79,3.826575,-0.19624,0.4919906237430543
454,36868.79,3.841921,-0.05301,0.4919768596874987
455,36869.8,3.842541,-0.05208,0.4919768596874987
456,36869.8,3.737599,-1.0333,0.4919732068541654
457,36870.84,3.735274,-1.03702,0.4919732068541654
458,36870.84,3.82704,-0.18229,0.491898310965277
459,36871.85,3.828125,-0.18229,0.491898310965277
460,36871.85,3.790613,-0.53292,0.4918855253472214
461,36872.85,3.790148,-0.53292,0.4918855253472214
462,36872.85,3.800843,-0.43434,0.49184851701388804
463,36873.87,3.800998,-0.43434,0.49184851701388804
464,36873.87,3.801773,-0.4269,0.49181775126388794
465,36874.89,3.801773,-0.4269,0.49181775126388794
466,36874.89,3.765656,-0.76637,0.491787512513888
467,36875.92,3.764726,-0.7673,0.491787512513888
468,36875.92,3.787202,-0.55711,0.4917326292499992
469,36876.93,3.787512,-0.55618,0.4917326292499992
470,36876.93,3.632503,-1.99591,0.4916936194027769
471,36877.95,3.627697,-1.9987,0.4916936194027769
472,36877.95,3.854322,0.0958,0.49155204481944403
473,36878.96,3.858197,0.1051,0.49155204481944403
474,36878.96,3.631418,-1.99591,0.49155941641666623
475,36879.98,3.626612,-1.9987,0.49155941641666623
476,36879.98,3.767826,-0.6994,0.49141784183333237
477,36881.0,3.769531,-0.69754,0.49141784183333237
478,36881.0,3.697917,-1.35789,0.4913684327499992
479,36882.01,3.696676,-1.35882,0.4913684327499992
480,36882.01,3.627077,-1.99777,0.491273126624999
481,36883.02,3.623822,-1.9987,0.491273126624999
482,36883.02,3.686446,-1.42671,0.49113294002777746
